elapsed_time,servo_val,motor_speed
55.12,570,70
55.152,570,70
55.185,570,70
55.217,570,70
55.248,570,70
55.28,570,70
55.312,570,70
55.344,570,70
55.377,570,70
55.409,570,70
55.44,570,70
55.489,570,70
55.52,570,70
55.553,570,70
55.584,570,70
55.616,570,70
55.648,570,70
55.68,480,70
55.711,480,70
55.743,480,70
55.776,480,70
55.808,480,70
55.84,480,70
55.887,480,70
55.919,480,70
55.952,480,70
55.984,480,70
56.017,480,70
56.047,480,70
56.08,480,70
56.111,570,70
56.143,570,70
56.176,570,70
56.208,570,70
56.239,570,70
56.288,570,70
56.32,570,70
56.352,570,70
56.384,570,70
56.414,570,70
56.448,570,70
56.48,570,70
56.512,570,70
56.544,570,70
56.575,570,70
56.607,570,70
56.639,570,70
56.688,570,70
56.72,570,70
56.751,570,70
56.784,570,70
56.815,480,70
56.848,480,70
56.88,480,70
56.912,480,70
56.944,480,70
56.976,480,70
57.009,480,70
57.04,480,70
57.088,480,70
57.12,480,70
57.153,480,70
57.184,480,70
57.216,480,70
57.247,480,70
57.279,480,70
57.311,570,70
57.343,570,70
57.377,570,70
57.409,570,70
57.439,570,70
57.489,570,70
57.52,570,70
57.552,570,70
57.584,570,70
57.616,570,70
57.647,570,70
57.679,570,70
57.711,570,70
57.744,570,70
57.775,570,70
57.807,570,70
57.839,570,70
57.887,570,70
57.92,570,70
57.951,570,70
57.984,570,70
58.016,570,70
58.047,570,70
58.079,570,70
58.111,570,70
58.143,570,70
58.176,570,70
58.208,570,70
58.24,570,70
58.289,570,70
58.32,570,70
58.352,570,70
58.385,570,70
58.416,570,70
58.447,570,70
58.478,570,70
58.512,570,70
58.544,570,70
58.576,570,70
58.608,570,70
58.64,570,70
58.688,570,70
58.72,570,70
58.752,570,70
58.784,570,70
58.815,570,70
58.848,570,70
58.88,570,70
58.912,570,70
58.943,570,70
58.976,570,70
59.007,570,70
59.039,570,70
59.088,570,70
59.12,570,70
59.152,570,70
59.184,570,70
59.216,570,70
59.248,570,70
59.28,680,70
59.312,680,70
59.345,570,70
59.377,570,70
59.408,570,70
59.44,570,70
59.472,570,70
59.52,570,70
59.551,570,70
59.584,570,70
59.616,570,70
59.647,570,70
59.68,570,70
59.713,570,70
59.743,570,70
59.775,570,70
59.808,570,70
59.839,570,70
59.872,570,70
59.921,570,70
59.952,570,70
59.984,570,70
60.017,570,70
60.048,570,70
60.079,570,70
60.111,570,70
60.143,570,70
60.175,680,70
60.207,680,70
60.239,680,70
60.272,570,70
60.32,570,70
60.351,570,70
60.384,570,70
60.416,570,70
60.447,570,70
60.479,570,70
60.511,570,70
60.543,570,70
60.574,570,70
60.607,570,70
60.64,570,70
60.67,680,70
60.719,680,70
60.751,680,70
60.784,680,70
60.816,680,70
60.849,570,70
60.88,570,70
60.912,570,70
60.945,570,70
60.977,570,70
61.007,570,70
61.039,570,70
61.072,570,70
61.119,570,70
61.151,570,70
61.183,570,70
61.215,570,70
61.247,570,70
61.279,570,70
61.312,570,70
61.345,570,70
61.376,570,70
61.408,570,70
61.44,570,70
61.472,570,70
61.52,570,70
61.552,570,70
61.584,570,70
61.617,570,70
61.647,570,70
61.679,570,70
61.711,570,70
61.744,570,70
61.775,570,70
61.807,570,70
61.84,570,70
61.872,570,70
61.92,570,70
61.952,570,70
61.984,570,70
62.016,570,70
62.048,570,70
62.08,570,70
62.112,570,70
62.145,570,70
62.176,570,70
62.207,570,70
62.239,570,70
62.271,570,70
62.32,570,70
62.351,570,70
62.384,570,70
62.415,570,70
62.448,570,70
62.48,570,70
62.511,570,70
62.544,570,70
62.576,570,70
62.608,570,70
62.641,570,70
62.673,570,70
62.721,570,70
62.754,570,70
62.784,570,70
62.815,570,70
62.847,570,70
62.88,570,70
62.91,570,70
62.943,570,70
62.975,570,70
63.01,570,70
63.04,570,70
63.073,570,70
63.12,570,70
63.153,570,70
63.185,570,70
63.216,570,70
63.248,570,70
63.281,570,70
63.312,570,70
63.344,570,70
63.376,570,70
63.409,570,70
63.44,570,70
63.471,570,70
63.505,570,70
63.552,570,70
63.585,570,70
63.616,570,70
63.647,570,70
63.681,570,70
63.714,570,70
63.745,570,70
63.777,570,70
63.808,570,70
63.839,570,70
63.872,570,70
63.904,570,70
63.95,570,70
63.984,570,70
64.016,570,70
64.047,570,70
64.079,570,70
64.112,570,70
64.145,570,70
64.176,570,70
64.208,570,70
64.24,570,70
64.272,570,70
64.319,570,70
64.352,570,70
64.384,570,70
64.416,570,70
64.447,570,70
64.479,570,70
64.512,570,70
64.545,570,70
64.576,570,70
64.607,570,70
64.639,570,70
64.672,570,70
64.704,570,70
64.753,570,70
64.784,570,70
64.815,570,70
64.847,570,70
64.88,570,70
64.912,570,70
64.944,570,70
64.976,570,70
65.008,570,70
65.039,570,70
65.072,570,70
65.103,570,70
65.152,570,70
65.184,570,70
65.215,570,70
65.247,570,70
65.28,570,70
65.311,570,70
65.343,570,70
65.376,570,70
65.408,570,70
65.44,570,70
65.472,570,70
65.504,570,70
65.553,570,70
65.583,570,70
65.616,570,70
65.648,570,70
65.68,570,70
65.712,570,70
65.744,570,70
65.775,570,70
65.807,570,70
65.839,570,70
65.871,570,70
65.903,570,70
65.954,570,70
65.984,570,70
66.017,570,70
66.047,570,70
66.08,570,70
66.112,570,70
66.145,570,70
66.177,570,70
66.207,570,70
66.24,570,70
66.271,570,70
66.303,570,70
66.351,570,70
66.383,570,70
66.416,570,70
66.449,570,70
66.481,570,70
66.513,570,70
66.544,570,70
66.575,570,70
66.609,570,70
66.639,570,70
66.672,570,70
66.704,570,70
66.752,570,70
66.784,570,70
66.816,570,70
66.848,570,70
66.879,570,70
66.911,570,70
66.943,570,70
66.976,570,70
67.007,570,70
67.04,570,70
67.071,570,70
67.103,570,70
67.151,570,70
67.182,570,70
67.215,570,70
