elapsed_time,servo_val,motor_speed
46.247,570,0
46.279,570,0
46.31,570,0
46.342,570,0
46.374,570,0
46.421,570,0
46.454,570,0
46.486,570,0
46.518,570,0
46.549,570,0
46.581,570,0
46.613,570,0
46.646,570,0
46.678,570,0
46.71,570,0
46.742,570,0
46.774,570,0
46.822,570,0
46.854,570,0
46.886,570,0
46.918,570,0
46.949,570,0
46.983,570,0
47.014,570,0
47.045,570,0
47.077,570,0
47.11,570,0
47.143,570,0
47.175,570,0
47.222,570,0
47.254,570,0
47.286,570,0
47.319,570,0
47.35,570,0
47.382,570,0
47.413,570,0
47.445,570,0
47.478,570,0
47.51,570,0
47.54,570,0
47.574,570,0
47.621,570,0
47.653,570,0
47.686,570,0
47.718,570,0
47.749,570,0
47.781,570,0
47.814,570,0
47.846,570,0
47.879,570,0
47.91,570,0
47.942,570,0
47.974,570,0
48.022,570,0
48.053,570,0
48.086,570,0
48.118,570,0
48.149,570,200
48.183,570,200
48.215,570,200
48.246,570,200
48.278,570,200
48.31,570,200
48.342,570,200
48.375,570,200
48.406,570,200
48.453,570,200
48.485,570,200
48.517,570,200
48.55,570,200
48.581,570,200
48.613,570,200
48.646,570,200
48.678,570,200
48.71,570,200
48.743,570,200
48.774,570,200
48.822,570,200
48.854,570,200
48.886,570,200
48.916,570,200
48.949,570,200
48.981,570,200
49.014,570,200
49.046,570,200
49.078,570,200
49.109,570,200
49.141,680,200
49.174,680,200
49.224,680,200
49.253,680,200
49.286,570,200
49.318,570,200
49.35,570,200
49.383,570,200
49.414,570,200
49.446,570,200
49.477,570,200
49.509,570,200
49.542,570,200
49.574,570,200
49.605,570,200
49.654,570,200
49.686,570,200
49.719,570,200
49.75,570,200
49.782,570,200
49.814,570,200
49.846,570,200
49.879,680,200
49.91,680,200
49.942,680,200
49.973,570,200
50.023,570,200
50.054,570,200
50.086,570,200
50.117,570,200
50.149,570,200
50.181,570,200
50.215,570,200
50.246,570,200
50.277,570,200
50.309,570,200
50.342,570,200
50.374,680,200
50.406,680,200
50.455,680,200
50.486,570,200
50.518,570,200
50.549,570,200
50.582,570,200
50.614,570,200
50.647,570,200
50.678,570,200
50.71,570,200
50.742,570,200
50.775,570,200
50.805,680,200
50.853,680,200
50.886,680,200
50.918,680,200
50.951,680,200
50.982,680,200
51.013,680,200
51.045,680,200
51.078,680,200
51.11,680,200
51.143,680,200
51.174,680,200
51.206,570,200
51.255,570,200
51.286,570,200
51.319,570,200
51.351,570,200
51.382,570,200
51.414,570,200
51.445,570,200
51.478,570,200
51.51,570,200
51.542,570,200
51.574,570,200
51.605,680,200
51.655,680,200
51.686,680,200
51.718,680,200
51.75,680,200
51.783,680,200
51.815,680,200
51.846,680,200
51.877,680,200
51.911,680,200
51.943,680,200
51.974,680,200
52.005,680,200
52.054,680,200
52.086,680,200
52.118,680,200
52.15,680,200
52.182,680,200
52.214,680,200
52.247,680,200
52.278,680,200
52.311,680,200
52.343,680,200
52.375,680,200
52.407,680,200
52.456,680,200
52.486,680,200
52.517,680,200
52.549,680,200
52.581,680,200
52.613,680,200
52.647,680,200
52.677,680,200
52.71,680,200
52.743,680,200
52.775,680,200
52.806,680,200
52.854,680,200
52.885,680,200
52.918,680,200
52.951,570,200
52.983,570,200
53.013,570,200
53.045,570,200
53.077,570,200
53.11,570,200
53.143,570,200
53.175,570,200
53.206,570,200
53.253,570,200
53.285,570,200
53.317,570,0
53.35,570,0
53.382,570,0
53.415,570,0
53.446,570,0
53.477,570,0
53.51,570,0
53.541,570,0
53.573,570,0
53.606,570,0
53.638,570,0
53.685,570,0
53.718,570,0
53.75,570,0
53.783,570,0
53.814,570,0
53.845,570,0
53.877,570,0
53.91,570,0
53.943,570,0
53.974,570,0
54.006,570,0
54.055,570,0
54.086,570,0
